date,ta_avg_mean,rn_day_mean,n_stations_ta,n_stations_rn
2016-03-22,9.002,,57,0
2016-03-23,7.804,1.667,57,21
2016-03-24,6.032,0.596,57,24
2016-03-25,5.554,0.573,57,26
2016-03-26,5.47,1.537,57,16
2016-03-27,6.721,0.15,57,2
2016-03-28,9.009,,57,0
2016-03-29,11.632,0.267,57,12
2016-03-30,12.516,0.0,57,1
2016-03-31,12.149,,57,0
2016-04-01,12.939,,57,0
2016-04-02,13.911,,57,0
2016-04-03,11.412,8.312,57,56
2016-04-04,11.086,2.756,57,34
2016-04-05,11.789,,57,0
2016-04-06,12.732,12.836,57,53
2016-04-07,12.542,22.909,57,56
2016-04-08,13.647,,57,0
2016-04-09,14.702,0.35,57,2
2016-04-10,13.404,1.355,57,20
2016-04-11,8.653,0.654,57,13
2016-04-12,12.453,0.659,57,29
2016-04-13,13.889,13.522,57,55
2016-04-14,14.551,,57,0
2016-04-15,13.721,,57,0
2016-04-16,14.316,28.239,57,57
2016-04-17,12.828,11.128,57,57
2016-04-18,12.672,2.261,57,41
2016-04-19,12.272,0.7,57,1
2016-04-20,13.723,1.162,57,34
2016-04-21,13.516,27.889,57,57
2016-04-22,16.932,0.0,57,2
2016-04-23,14.925,,57,0
2016-04-24,14.037,,57,0
2016-04-25,15.868,,57,0
2016-04-26,17.095,1.93,57,20
2016-04-27,12.156,26.727,57,45
2016-04-28,13.358,3.0,57,40
2016-04-29,14.282,0.58,57,10
2016-04-30,16.391,0.075,57,4
2016-05-01,18.144,,57,0
2016-05-02,18.965,7.2,57,50
2016-05-03,15.016,27.042,57,57
2016-05-04,16.721,1.047,57,15
2016-05-05,18.109,1.996,57,24
2016-05-06,17.854,2.894,57,36
2016-05-07,16.732,,57,0
2016-05-08,17.36,0.025,57,8
2016-05-09,18.163,0.15,57,18
2016-05-10,13.688,20.212,57,57
2016-05-11,15.696,1.407,57,42
2016-05-12,17.961,,57,0
2016-05-13,16.428,0.207,57,15
2016-05-14,17.216,,57,0
2016-05-15,18.025,13.177,57,52
2016-05-16,15.121,6.349,57,57
2016-05-17,17.602,,57,0
2016-05-18,20.139,,57,0
2016-05-19,20.233,,57,0
2016-05-20,19.765,,57,0
2016-05-21,19.844,,57,0
2016-05-22,19.961,,57,0
2016-05-23,20.542,0.114,57,7
2016-05-24,17.782,19.968,57,57
2016-05-25,17.023,,57,0
2016-05-26,20.158,0.194,57,17
2016-05-27,21.396,0.09,57,10
2016-05-28,20.849,0.172,57,18
2016-05-29,20.011,1.123,57,31
2016-05-30,21.039,,57,0
2016-05-31,21.5,,57,0
2016-06-01,20.682,,57,0
2016-06-02,20.058,0.5,57,1
2016-06-03,21.507,0.3,57,2
2016-06-04,19.268,4.717,57,36
2016-06-05,20.946,0.05,57,4
2016-06-06,19.384,0.828,57,47
2016-06-07,21.098,0.49,57,31
2016-06-08,20.914,4.179,57,19
2016-06-09,22.096,0.033,57,3
2016-06-10,22.947,0.0,57,1
2016-06-11,23.623,3.136,57,33
2016-06-12,23.042,2.916,57,45
2016-06-13,22.4,1.382,57,17
2016-06-14,20.018,1.465,57,26
2016-06-15,21.4,6.195,57,56
2016-06-16,21.916,2.975,57,36
2016-06-17,23.028,,57,0
2016-06-18,23.672,1.463,57,19
2016-06-19,23.656,3.237,57,30
2016-06-20,23.079,5.929,57,34
2016-06-21,23.509,1.108,57,25
2016-06-22,22.811,6.494,57,48
2016-06-23,24.239,0.323,57,26
2016-06-24,21.7,28.349,57,57
2016-06-25,22.335,0.067,57,3
2016-06-26,22.898,,57,0
2016-06-27,22.019,2.563,57,19
2016-06-28,22.409,0.133,57,9
2016-06-29,22.847,1.092,57,24
2016-06-30,24.433,1.62,57,35
2016-07-01,24.086,58.668,57,57
2016-07-02,23.539,25.316,57,57
2016-07-03,22.316,21.509,57,46
2016-07-04,21.849,64.798,57,57
2016-07-05,24.567,42.712,57,57
2016-07-06,23.249,30.246,57,56
2016-07-07,21.851,2.6,57,38
2016-07-08,25.3,2.378,57,23
2016-07-09,26.065,0.667,57,3
2016-07-10,25.937,0.75,57,2
2016-07-11,25.63,4.331,57,45
2016-07-12,24.667,4.889,57,53
2016-07-13,25.523,0.167,57,21
2016-07-14,24.807,4.519,57,31
2016-07-15,24.33,1.281,57,31
2016-07-16,21.361,31.653,57,57
2016-07-17,22.995,2.142,57,33
2016-07-18,23.544,0.588,57,8
2016-07-19,24.739,1.286,57,7
2016-07-20,25.093,0.317,57,6
2016-07-21,24.965,0.0,57,1
2016-07-22,25.711,,57,0
2016-07-23,26.295,8.982,57,11
2016-07-24,27.211,11.983,57,23
2016-07-25,27.191,11.739,57,28
2016-07-26,27.825,0.867,57,6
2016-07-27,27.804,2.209,57,33
2016-07-28,28.065,1.245,57,42
2016-07-29,27.381,17.097,57,31
2016-07-30,28.184,9.411,57,35
2016-07-31,27.716,9.478,57,27
2016-08-01,27.098,4.819,57,32
2016-08-02,26.14,5.275,57,51
2016-08-03,26.493,2.578,57,27
2016-08-04,27.507,1.033,57,9
2016-08-05,27.912,2.0,57,4
2016-08-06,28.149,2.68,57,10
2016-08-07,28.321,10.636,57,14
2016-08-08,27.944,13.324,57,21
2016-08-09,27.407,5.583,57,18
2016-08-10,28.233,,57,0
2016-08-11,29.021,,57,0
2016-08-12,29.265,,57,0
2016-08-13,29.323,,57,0
2016-08-14,28.858,3.059,57,17
2016-08-15,28.232,4.971,57,28
2016-08-16,27.686,6.252,57,31
2016-08-17,27.489,3.462,57,13
2016-08-18,27.819,2.686,57,7
2016-08-19,27.953,2.514,57,7
2016-08-20,28.105,2.0,57,3
2016-08-21,27.668,0.992,57,12
2016-08-22,27.749,4.223,57,13
2016-08-23,27.007,3.88,57,30
2016-08-24,27.049,0.121,57,14
2016-08-25,26.986,4.454,57,26
2016-08-26,21.233,12.558,57,57
2016-08-27,21.695,0.603,57,39
2016-08-28,19.191,24.432,57,56
2016-08-29,19.974,5.135,57,37
2016-08-30,18.033,1.588,57,41
2016-08-31,21.14,9.226,57,50
2016-09-01,24.288,3.364,57,36
2016-09-02,21.158,33.335,57,54
2016-09-03,22.716,31.455,57,42
2016-09-04,24.321,4.668,57,37
2016-09-05,24.347,2.546,57,37
2016-09-06,23.353,0.0,57,6
2016-09-07,22.895,1.547,57,43
2016-09-08,22.411,4.407,57,42
2016-09-09,22.514,2.624,57,29
2016-09-10,22.226,9.213,57,31
2016-09-11,22.575,2.155,57,33
2016-09-12,21.507,8.004,57,50
2016-09-13,22.098,0.4,57,3
2016-09-14,22.405,1.333,57,9
2016-09-15,22.365,0.0,57,2
2016-09-16,21.856,5.807,57,45
2016-09-17,20.011,83.527,57,56
2016-09-18,19.94,9.677,57,43
2016-09-19,17.665,1.768,57,22
2016-09-20,18.495,,57,0
2016-09-21,16.0,0.0,57,3
2016-09-22,18.998,0.192,57,13
2016-09-23,19.325,,57,0
2016-09-24,20.191,,57,0
2016-09-25,20.426,,57,0
2016-09-26,21.288,2.424,57,38
2016-09-27,22.268,6.714,57,56
2016-09-28,21.026,8.671,57,48
2016-09-29,18.693,2.042,57,36
2016-09-30,17.549,12.978,57,40
2016-10-01,18.7,2.714,57,36
2016-10-02,20.353,6.273,57,56
2016-10-03,22.346,11.646,57,52
2016-10-04,20.96,0.904,57,24
2016-10-05,19.153,50.294,57,54
2016-10-06,18.24,0.229,57,7
2016-10-07,18.021,9.326,57,57
2016-10-08,17.132,20.842,57,57
2016-10-09,12.375,0.1,57,1
2016-10-10,12.882,0.0,57,1
2016-10-11,14.03,,57,0
2016-10-12,14.554,0.1,57,3
2016-10-13,14.058,,57,0
2016-10-14,14.77,,57,0
2016-10-15,16.3,0.0,57,1
2016-10-16,15.56,19.115,57,55
2016-10-17,17.333,0.896,57,26
2016-10-18,15.932,1.0,57,1
2016-10-19,16.419,,57,0
2016-10-20,16.426,0.843,57,7
2016-10-21,16.182,0.612,57,34
2016-10-22,16.633,0.525,57,32
2016-10-23,13.807,2.686,57,50
2016-10-24,13.623,0.072,57,25
2016-10-25,14.13,15.419,57,57
2016-10-26,13.511,0.0,57,8
2016-10-27,14.06,0.222,57,9
2016-10-28,13.665,5.293,57,56
2016-10-29,10.182,4.525,57,8
2016-10-30,7.602,0.0,57,1
2016-10-31,7.872,0.166,57,38
2016-11-01,4.091,,57,0
2016-11-02,4.721,0.177,57,13
2016-11-03,7.746,0.187,57,30
2016-11-04,9.947,0.0,57,4
2016-11-05,12.982,0.862,57,8
2016-11-06,12.168,6.354,57,13
2016-11-07,12.788,2.245,57,42
2016-11-08,7.886,1.74,57,53
2016-11-09,3.796,,57,0
2016-11-10,6.874,2.959,57,54
2016-11-11,8.923,1.323,57,44
2016-11-12,9.544,,57,0
2016-11-13,12.107,2.174,57,23
2016-11-14,13.914,2.298,57,40
2016-11-15,9.023,0.0,57,1
2016-11-16,5.993,,57,0
2016-11-17,8.095,,57,0
2016-11-18,9.396,10.442,57,52
2016-11-19,12.919,1.298,57,50
2016-11-20,11.798,0.1,57,8
2016-11-21,9.618,0.168,57,19
2016-11-22,5.958,1.403,57,31
2016-11-23,2.628,0.357,57,7
2016-11-24,0.095,0.0,57,1
2016-11-25,1.204,0.0,57,2
2016-11-26,0.537,2.162,57,53
2016-11-27,3.428,0.243,57,23
2016-11-28,1.391,0.0,57,3
2016-11-29,2.396,0.971,57,7
2016-11-30,5.928,2.278,57,55
2016-12-01,6.018,0.206,57,33
2016-12-02,2.461,,57,0
2016-12-03,3.598,,57,0
2016-12-04,4.777,0.009,57,11
2016-12-05,7.488,0.436,57,22
2016-12-06,1.305,,57,0
2016-12-07,0.867,0.181,57,31
2016-12-08,0.998,1.777,57,39
2016-12-09,4.068,1.781,57,48
2016-12-10,0.142,,57,0
2016-12-11,-0.593,,57,0
2016-12-12,3.174,0.2,57,26
2016-12-13,4.9,2.143,57,7
2016-12-14,1.158,4.924,57,29
2016-12-15,-1.502,0.289,57,9
2016-12-16,-2.653,,57,0
2016-12-17,2.881,0.0,57,3
2016-12-18,3.8,0.14,57,15
2016-12-19,6.547,3.784,57,55
2016-12-20,6.849,0.64,57,5
2016-12-21,4.126,23.728,57,57
2016-12-22,8.277,18.039,57,57
2016-12-23,1.189,1.007,57,42
2016-12-24,-0.093,0.0,57,2
2016-12-25,2.44,0.1,57,3
2016-12-26,4.004,9.987,57,54
2016-12-27,0.791,2.346,57,48
2016-12-28,-1.965,0.0,57,1
2016-12-29,-1.861,0.307,57,28
2016-12-30,-2.119,,57,0
2016-12-31,1.146,0.057,57,7
2017-01-01,2.672,0.0,57,1
2017-01-02,4.805,0.15,57,20
2017-01-03,3.03,,57,0
2017-01-04,3.272,,57,0
2017-01-05,3.712,5.459,57,17
2017-01-06,4.712,0.362,57,13
2017-01-07,3.474,0.5,57,10
2017-01-08,6.828,1.632,57,41
2017-01-09,4.032,0.274,57,31
2017-01-10,-0.27,0.044,57,9
2017-01-11,-2.344,0.155,57,11
2017-01-12,0.121,0.339,57,31
2017-01-13,-2.981,0.395,57,41
2017-01-14,-5.642,0.222,55,9
2017-01-15,-7.095,,57,0
2017-01-16,-3.795,0.0,57,1
2017-01-17,-2.275,,57,0
2017-01-18,-0.146,0.0,57,4
2017-01-19,-0.384,0.0,57,3
2017-01-20,-2.214,3.198,57,53
2017-01-21,-3.4,0.887,57,40
2017-01-22,-4.382,0.727,57,48
2017-01-23,-6.646,0.32,56,10
2017-01-24,-5.424,0.0,55,2
2017-01-25,-4.568,,57,0
2017-01-26,-1.56,0.783,57,6
2017-01-27,1.095,1.615,57,48
2017-01-28,0.025,,57,0
2017-01-29,2.7,4.267,57,57
2017-01-30,-1.447,1.06,57,52
2017-01-31,-3.479,,57,0
2017-02-01,-3.461,0.0,57,3
2017-02-02,-1.377,,57,0
2017-02-03,1.321,,57,0
2017-02-04,3.481,0.477,57,26
2017-02-05,3.775,1.474,57,53
2017-02-06,0.346,0.025,57,4
2017-02-07,-0.53,,57,0
2017-02-08,0.393,0.156,57,9
2017-02-09,-2.596,0.324,57,21
2017-02-10,-4.586,1.232,57,19
2017-02-11,-5.06,0.317,57,12
2017-02-12,-1.2,0.02,57,5
2017-02-13,0.404,0.478,57,27
2017-02-14,0.974,0.087,57,8
2017-02-15,1.956,,57,0
2017-02-16,6.814,1.464,57,50
2017-02-17,5.435,2.051,57,55
2017-02-18,-0.416,0.05,57,2
2017-02-19,2.905,2.302,57,51
2017-02-20,2.668,6.482,57,55
2017-02-21,0.346,0.0,57,1
2017-02-22,3.116,16.089,57,57
2017-02-23,1.163,0.0,57,5
2017-02-24,0.14,,57,0
2017-02-25,2.637,0.0,57,2
2017-02-26,2.972,0.0,57,2
2017-02-27,3.351,0.587,57,8
2017-02-28,4.57,,57,0
2017-03-01,5.739,2.65,57,48
2017-03-02,2.937,2.257,57,53
2017-03-03,3.442,,57,0
2017-03-04,3.386,0.0,57,1
2017-03-05,5.83,0.7,57,19
2017-03-06,2.604,0.605,57,22
2017-03-07,-0.212,0.941,57,32
2017-03-08,0.823,0.141,57,27
2017-03-09,4.514,0.017,57,6
2017-03-10,4.818,,57,0
2017-03-11,6.209,,57,0
2017-03-12,8.158,0.18,57,5
2017-03-13,7.488,,57,0
2017-03-14,5.1,1.56,57,20
2017-03-15,4.416,,57,0
2017-03-16,5.311,0.0,57,1
2017-03-17,6.682,,57,0
2017-03-18,8.184,,57,0
2017-03-19,8.756,,57,0
2017-03-20,7.977,3.661,57,36
2017-03-21,6.779,1.83,57,43
2017-03-22,6.642,,57,0
2017-03-23,8.275,0.925,57,4
2017-03-24,7.468,0.029,57,7
2017-03-25,6.004,6.851,57,47
2017-03-26,5.779,2.11,57,39
2017-03-27,5.477,1.366,57,53
2017-03-28,6.856,1.224,57,25
2017-03-29,8.165,1.922,57,32
2017-03-30,10.144,0.1,57,1
2017-03-31,8.314,4.039,57,56
2017-04-01,7.065,4.302,57,50
2017-04-02,7.816,0.233,57,3
2017-04-03,11.109,,57,0
2017-04-04,13.132,,57,0
2017-04-05,12.895,17.481,57,57
2017-04-06,13.5,12.939,57,57
2017-04-07,14.167,,57,0
2017-04-08,14.839,0.2,57,9
2017-04-09,13.03,1.461,57,23
2017-04-10,13.168,0.237,57,24
2017-04-11,12.004,12.608,57,51
2017-04-12,11.904,0.2,57,1
2017-04-13,12.832,0.0,57,3
2017-04-14,14.44,1.274,57,46
2017-04-15,17.191,0.439,57,18
2017-04-16,17.709,,57,0
2017-04-17,13.181,17.237,57,57
2017-04-18,12.998,4.125,57,51
2017-04-19,12.946,0.0,57,1
2017-04-20,12.147,0.898,57,45
2017-04-21,12.604,1.08,57,5
2017-04-22,12.753,0.809,57,22
2017-04-23,13.84,,57,0
2017-04-24,14.884,,57,0
2017-04-25,16.635,2.342,57,31
2017-04-26,14.493,1.725,57,40
2017-04-27,12.619,0.0,57,1
2017-04-28,14.772,,57,0
2017-04-29,16.851,0.05,57,2
2017-04-30,19.546,,57,0
2017-05-01,17.784,,57,0
2017-05-02,16.868,,57,0
2017-05-03,18.351,,57,0
2017-05-04,19.123,0.275,57,28
2017-05-05,19.811,5.049,57,43
2017-05-06,16.284,,57,0
2017-05-07,16.863,,57,0
2017-05-08,17.953,0.0,57,3
2017-05-09,14.796,11.07,57,57
2017-05-10,15.304,1.456,57,52
2017-05-11,18.474,0.674,57,34
2017-05-12,17.851,2.583,57,40
2017-05-13,17.314,5.387,57,38
2017-05-14,16.281,,57,0
2017-05-15,15.693,0.0,57,2
2017-05-16,16.13,0.127,57,11
2017-05-17,17.112,2.307,57,14
2017-05-18,19.349,,57,0
2017-05-19,21.181,,57,0
2017-05-20,20.744,,57,0
2017-05-21,20.467,,57,0
2017-05-22,19.954,,57,0
2017-05-23,19.435,3.778,57,18
2017-05-24,19.579,4.39,57,52
2017-05-25,19.237,0.0,57,2
2017-05-26,15.721,0.433,57,3
2017-05-27,17.307,,57,0
2017-05-28,20.354,,57,0
2017-05-29,23.282,,57,0
2017-05-30,22.826,,57,0
2017-05-31,21.411,4.256,57,27
2017-06-01,20.672,5.362,57,29
2017-06-02,18.591,0.135,57,17
2017-06-03,18.849,0.244,57,34
2017-06-04,19.198,1.588,57,8
2017-06-05,20.049,0.013,57,8
2017-06-06,17.537,8.088,57,57
2017-06-07,18.109,6.471,57,56
2017-06-08,20.225,,57,0
2017-06-09,21.76,1.521,57,14
2017-06-10,20.902,0.924,57,25
2017-06-11,20.221,1.023,57,13
2017-06-12,19.346,0.138,57,8
2017-06-13,18.877,3.164,57,47
2017-06-14,20.442,0.067,57,3
2017-06-15,22.402,0.0,57,1
2017-06-16,22.23,,57,0
2017-06-17,22.432,,57,0
2017-06-18,23.228,0.5,57,1
2017-06-19,24.137,,57,0
2017-06-20,23.179,4.878,57,23
2017-06-21,23.302,0.667,57,24
2017-06-22,23.754,,57,0
2017-06-23,24.621,0.9,57,2
2017-06-24,23.065,2.904,57,50
2017-06-25,22.521,13.132,57,38
2017-06-26,22.125,10.37,57,50
2017-06-27,23.081,3.945,57,38
2017-06-28,24.114,7.52,57,25
2017-06-29,24.018,6.911,57,28
2017-06-30,25.196,1.296,57,23
2017-07-01,24.988,5.777,57,48
2017-07-02,25.351,27.468,57,57
2017-07-03,25.307,33.891,57,57
2017-07-04,25.147,26.802,57,56
2017-07-05,25.767,7.632,57,22
2017-07-06,25.396,10.182,57,34
2017-07-07,25.763,5.071,57,56
2017-07-08,25.463,27.353,57,57
2017-07-09,26.832,8.872,57,50
2017-07-10,25.925,29.632,57,56
2017-07-11,26.347,6.254,57,52
2017-07-12,27.112,0.08,57,5
2017-07-13,26.879,0.1,57,1
2017-07-14,24.216,9.676,57,50
2017-07-15,25.132,24.023,57,53
2017-07-16,26.312,38.442,57,38
2017-07-17,26.047,6.194,57,48
2017-07-18,25.791,3.012,57,41
2017-07-19,27.282,0.05,57,6
2017-07-20,28.167,,57,0
2017-07-21,29.086,4.321,57,14
2017-07-22,27.651,13.0,57,25
2017-07-23,26.551,20.052,57,40
2017-07-24,26.905,11.262,57,50
2017-07-25,26.57,14.478,57,46
2017-07-26,25.802,0.3,57,3
2017-07-27,25.393,1.318,57,11
2017-07-28,23.504,15.888,57,43
2017-07-29,25.019,9.852,57,42
2017-07-30,25.984,1.873,57,26
2017-07-31,24.458,22.555,57,55
2017-08-01,26.386,3.505,57,38
2017-08-02,26.995,3.092,57,12
2017-08-03,26.947,,57,0
2017-08-04,28.258,,57,0
2017-08-05,27.139,3.629,57,7
2017-08-06,26.981,4.137,57,27
2017-08-07,28.26,3.436,57,22
2017-08-08,27.146,0.361,57,28
2017-08-09,25.158,13.905,57,55
2017-08-10,25.332,21.326,57,43
2017-08-11,25.496,10.284,57,44
2017-08-12,23.023,3.562,57,13
2017-08-13,23.768,3.277,57,47
2017-08-14,22.642,34.653,57,57
2017-08-15,22.818,29.932,57,57
2017-08-16,24.204,6.971,57,52
2017-08-17,24.256,7.04,57,50
2017-08-18,24.726,9.32,57,41
2017-08-19,24.656,7.869,57,52
2017-08-20,24.379,24.007,57,57
2017-08-21,24.996,26.591,57,57
2017-08-22,26.449,8.746,57,46
2017-08-23,27.458,15.969,57,48
2017-08-24,27.623,19.112,57,52
2017-08-25,25.44,6.058,57,24
2017-08-26,22.728,0.05,57,2
2017-08-27,21.979,0.0,57,7
2017-08-28,23.225,13.692,57,38
2017-08-29,21.937,3.785,57,34
2017-08-30,19.23,0.096,57,24
2017-08-31,20.651,0.0,57,1
2017-09-01,20.839,0.233,57,3
2017-09-02,20.258,,57,0
2017-09-03,20.935,,57,0
2017-09-04,19.302,,57,0
2017-09-05,20.311,1.767,57,48
2017-09-06,20.453,10.411,57,57
2017-09-07,21.135,1.377,57,35
2017-09-08,22.075,,57,0
2017-09-09,21.891,,57,0
2017-09-10,22.07,0.208,57,26
2017-09-11,20.068,55.267,57,57
2017-09-12,21.365,,57,0
2017-09-13,19.684,,57,0
2017-09-14,19.904,0.0,57,1
2017-09-15,20.235,0.025,57,4
2017-09-16,20.028,0.87,57,10
2017-09-17,20.753,5.226,57,19
2017-09-18,20.26,,57,0
2017-09-19,21.437,11.161,57,23
2017-09-20,19.326,1.429,57,17
2017-09-21,17.789,,57,0
2017-09-22,18.868,,57,0
2017-09-23,19.519,0.267,57,3
2017-09-24,20.66,0.45,57,10
2017-09-25,21.439,,57,0
2017-09-26,21.9,0.083,57,24
2017-09-27,19.095,21.995,57,57
2017-09-28,19.233,1.333,57,9
2017-09-29,15.184,,57,0
2017-09-30,16.828,,57,0
2017-10-01,15.986,14.042,57,57
2017-10-02,19.447,17.262,57,56
2017-10-03,17.742,2.756,57,16
2017-10-04,16.642,0.413,57,16
2017-10-05,16.368,1.471,57,28
2017-10-06,16.161,7.281,57,54
2017-10-07,19.14,0.527,57,11
2017-10-08,20.149,0.05,57,2
2017-10-09,20.605,0.0,57,1
2017-10-10,20.593,4.341,57,17
2017-10-11,17.561,7.446,57,48
2017-10-12,12.767,11.024,57,50
2017-10-13,12.544,0.1,57,3
2017-10-14,13.551,,57,0
2017-10-15,14.175,1.62,57,25
2017-10-16,15.088,0.0,57,11
2017-10-17,14.73,0.0,57,2
2017-10-18,15.181,0.396,57,52
2017-10-19,14.996,1.23,57,20
2017-10-20,14.807,0.0,57,1
2017-10-21,14.675,,57,0
2017-10-22,15.195,1.758,57,12
2017-10-23,12.368,0.0,57,6
2017-10-24,11.126,0.288,57,24
2017-10-25,11.289,,57,0
2017-10-26,12.344,,57,0
2017-10-27,14.14,0.0,57,3
2017-10-28,14.96,,57,0
2017-10-29,12.404,21.25,57,4
2017-10-30,7.309,0.033,57,3
2017-10-31,8.254,,57,0
2017-11-01,11.925,,57,0
2017-11-02,13.188,0.867,57,6
2017-11-03,11.846,2.045,57,40
2017-11-04,7.686,8.4,57,8
2017-11-05,7.133,,57,0
2017-11-06,9.258,,57,0
2017-11-07,13.196,0.34,57,15
2017-11-08,13.746,0.125,57,20
2017-11-09,8.651,,57,0
2017-11-10,10.937,2.759,57,51
2017-11-11,6.186,,57,0
2017-11-12,5.051,,57,0
2017-11-13,7.689,1.168,57,19
2017-11-14,8.682,0.147,57,17
2017-11-15,5.023,0.022,57,18
2017-11-16,2.495,0.033,57,3
2017-11-17,4.393,0.197,57,38
2017-11-18,1.558,0.105,57,21
2017-11-19,0.098,0.0,57,2
2017-11-20,2.479,0.113,57,16
2017-11-21,2.216,0.0,57,1
2017-11-22,4.589,0.665,57,43
2017-11-23,1.589,1.344,57,36
2017-11-24,1.088,1.806,57,47
2017-11-25,3.549,8.971,57,24
2017-11-26,5.768,2.456,57,34
2017-11-27,3.521,,57,0
2017-11-28,6.832,0.079,57,19
2017-11-29,7.105,0.062,57,16
2017-11-30,1.658,,57,0
2017-12-01,-1.165,0.02,57,10
2017-12-02,0.832,0.1,57,5
2017-12-03,3.805,1.372,57,18
2017-12-04,1.686,0.395,57,37
2017-12-05,-2.93,0.427,57,15
2017-12-06,0.058,1.269,57,39
2017-12-07,2.019,1.385,57,40
2017-12-08,-1.714,0.65,56,8
2017-12-09,0.061,0.147,57,15
2017-12-10,2.853,2.246,57,57
2017-12-11,-3.7,0.85,57,20
2017-12-12,-6.727,0.138,55,8
2017-12-13,-6.021,,57,0
2017-12-14,-4.765,0.0,57,1
2017-12-15,-1.421,0.075,57,16
2017-12-16,-2.237,0.662,57,13
2017-12-17,-5.074,0.312,57,8
2017-12-18,-2.602,0.55,57,38
2017-12-19,-5.234,0.119,56,32
2017-12-20,-2.189,0.984,57,32
2017-12-21,-0.56,0.018,57,11
2017-12-22,1.253,,57,0
2017-12-23,3.333,0.0,57,2
2017-12-24,3.677,14.637,57,57
2017-12-25,-0.288,0.162,57,13
2017-12-26,-1.335,0.4,57,21
2017-12-27,-6.282,,56,0
2017-12-28,-3.76,0.0,57,4
2017-12-29,2.449,0.0,57,9
2017-12-30,2.274,0.886,57,37
2017-12-31,1.667,0.532,57,50
2018-01-01,-0.968,,57,0
2018-01-02,-2.207,0.0,57,8
2018-01-03,-3.926,,57,0
2018-01-04,-2.18,,56,0
2018-01-05,-0.644,0.25,57,4
2018-01-06,-1.447,,57,0
2018-01-07,-1.007,0.688,57,25
2018-01-08,1.83,2.089,57,56
2018-01-09,-1.886,1.827,57,48
2018-01-10,-5.096,2.607,57,46
2018-01-11,-10.489,1.847,57,15
2018-01-12,-9.204,0.1,57,12
2018-01-13,-5.463,0.18,57,30
2018-01-14,-0.877,,57,0
2018-01-15,4.088,0.184,57,19
2018-01-16,3.298,7.83,57,47
2018-01-17,3.947,5.935,57,49
2018-01-18,3.298,0.036,57,14
2018-01-19,0.825,,57,0
2018-01-20,0.696,0.0,57,1
2018-01-21,0.635,,57,0
2018-01-22,2.377,1.452,57,56
2018-01-23,-6.898,0.076,54,21
2018-01-24,-11.06,0.125,57,8
2018-01-25,-10.514,0.0,57,1
2018-01-26,-11.086,0.5,57,2
2018-01-27,-7.541,0.0,54,1
2018-01-28,-3.191,0.075,57,8
2018-01-29,-6.565,0.338,57,8
2018-01-30,-5.098,0.335,56,20
2018-01-31,-1.367,0.158,57,12
2018-02-01,-2.659,0.0,56,1
2018-02-02,-3.014,0.0,57,2
2018-02-03,-4.977,0.34,57,35
2018-02-04,-7.68,1.586,56,7
2018-02-05,-7.917,1.4,54,4
2018-02-06,-8.537,0.492,56,13
2018-02-07,-7.436,0.08,56,10
2018-02-08,-4.261,,56,0
2018-02-09,0.923,0.08,57,5
2018-02-10,1.005,0.0,57,5
2018-02-11,-4.286,0.772,57,47
2018-02-12,-4.768,0.73,57,40
2018-02-13,-1.291,0.226,57,34
2018-02-14,4.218,,57,0
2018-02-15,1.656,,57,0
2018-02-16,0.595,,57,0
2018-02-17,-0.653,0.0,57,2
2018-02-18,0.418,,57,0
2018-02-19,2.375,,57,0
2018-02-20,2.207,0.1,57,1
2018-02-21,0.025,,57,0
2018-02-22,0.061,0.408,57,13
2018-02-23,4.118,1.544,57,41
2018-02-24,4.354,1.067,57,6
2018-02-25,3.442,0.18,57,10
2018-02-26,2.64,,57,0
2018-02-27,4.661,,57,0
2018-02-28,5.114,28.582,57,57
2018-03-01,2.395,1.118,57,50
2018-03-02,0.891,,57,0
2018-03-03,7.307,0.033,57,3
2018-03-04,11.584,15.414,57,57
2018-03-05,5.125,12.563,57,57
2018-03-06,4.163,0.0,57,1
2018-03-07,4.716,4.437,57,57
2018-03-08,2.963,16.051,57,57
2018-03-09,3.233,0.64,57,10
2018-03-10,4.496,,57,0
2018-03-11,6.151,,57,0
2018-03-12,7.7,,57,0
2018-03-13,12.033,,57,0
2018-03-14,15.039,0.6,57,1
2018-03-15,12.563,21.588,57,57
2018-03-16,4.772,0.993,57,41
2018-03-17,5.233,,57,0
2018-03-18,7.728,4.93,57,56
2018-03-19,7.998,20.7,57,57
2018-03-20,4.751,1.139,57,28
2018-03-21,1.467,9.438,57,52
2018-03-22,4.742,0.15,57,18
2018-03-23,5.979,,57,0
2018-03-24,8.667,0.0,57,1
2018-03-25,10.507,,57,0
2018-03-26,11.719,,57,0
2018-03-27,13.393,,57,0
2018-03-28,14.754,,57,0
2018-03-29,14.188,,57,0
2018-03-30,12.651,,57,0
2018-03-31,13.886,,57,0
2018-04-01,15.519,0.0,57,8
2018-04-02,17.63,0.0,57,1
2018-04-03,17.858,0.72,57,10
2018-04-04,11.068,14.656,57,57
2018-04-05,7.951,13.418,57,57
2018-04-06,7.589,17.03,57,57
2018-04-07,4.639,0.421,57,38
2018-04-08,6.649,1.458,57,38
2018-04-09,10.191,0.133,57,9
2018-04-10,14.793,3.037,57,38
2018-04-11,15.195,4.102,57,46
2018-04-12,12.875,,57,0
2018-04-13,12.414,0.005,57,22
2018-04-14,9.139,22.974,57,57
2018-04-15,10.291,0.025,57,4
2018-04-16,10.691,0.2,57,1
2018-04-17,12.358,,57,0
